Reference	Position	Spanning_Reads	Bases_Mapped	A_Freq	T_Freq	G_Freq	C_Freq	N_freq	MismatchFreq	InsertionFreq	DeletionFreq	BCErrorFreq	MeanQual
tRNA-Ala-GGC-1-1	15	469	467	0.0	0.0021413276231263384	0.9935760171306209	0.004282655246252677	0.0	0.006423982869379015	0.0	0.0042643923240938165	0.010660980810234541	13.610278372591006
tRNA-Ala-GGC-1-1	16	483	479	0.9728601252609603	0.006263048016701462	0.0020876826722338203	0.018789144050104383	0.0	0.027139874739039668	0.006263048016701462	0.008281573498964804	0.041407867494824016	13.68893528183716
tRNA-Ala-GGC-1-1	17	483	483	0.9772256728778468	0.008281573498964804	0.012422360248447204	0.002070393374741201	0.0	0.022774327122153208	0.006211180124223602	0.0	0.028985507246376812	11.523809523809524
tRNA-Ala-GGC-1-1	18	483	483	0.0	0.004140786749482402	0.9834368530020704	0.012422360248447204	0.0	0.016563146997929608	0.002070393374741201	0.0	0.018633540372670808	10.985507246376812
tRNA-Ala-GGC-1-1	19	483	465	0.008602150537634409	0.008602150537634409	0.008602150537634409	0.9741935483870968	0.0	0.025806451612903226	0.02795698924731183	0.037267080745341616	0.08902691511387163	12.1247311827957
tRNA-Ala-GGC-1-1	20	483	477	0.012578616352201259	0.008385744234800839	0.008385744234800839	0.9706498951781971	0.0	0.029350104821802937	0.020964360587002098	0.012422360248447204	0.062111801242236024	12.148846960167715
tRNA-Ala-GGC-1-1	21	483	455	0.05714285714285714	0.9142857142857143	0.004395604395604396	0.024175824175824177	0.0	0.08571428571428572	0.041758241758241756	0.057971014492753624	0.17805383022774326	12.56043956043956
tRNA-Ala-GGC-1-1	22	483	419	0.11933174224343675	0.011933174224343675	0.8544152744630071	0.014319809069212411	0.0	0.14558472553699284	0.011933174224343675	0.13250517598343686	0.2691511387163561	13.1909307875895
tRNA-Ala-GGC-1-1	23	483	398	0.06532663316582915	0.01507537688442211	0.8944723618090452	0.02512562814070352	0.0	0.10552763819095477	0.03015075376884422	0.17598343685300208	0.28778467908902694	14.188442211055277
tRNA-Ala-GGC-1-1	24	483	343	0.2099125364431487	0.5481049562682215	0.0	0.24198250728862974	0.0	1.0	0.011661807580174927	0.2898550724637681	1.0082815734989647	11.787172011661808
tRNA-Ala-GGC-1-1	25	483	459	0.11328976034858387	0.09586056644880174	0.7821350762527233	0.008714596949891068	0.0	0.2178649237472767	0.02178649237472767	0.049689440993788817	0.2774327122153209	12.156862745098039
tRNA-Ala-GGC-1-1	26	483	465	0.08387096774193549	0.02795698924731183	0.8817204301075269	0.0064516129032258064	0.0	0.11827956989247312	0.025806451612903226	0.037267080745341616	0.17598343685300208	13.849462365591398
tRNA-Ala-GGC-1-1	27	483	468	0.08547008547008547	0.021367521367521368	0.8803418803418803	0.01282051282051282	0.0	0.11965811965811966	0.01282051282051282	0.031055900621118012	0.15942028985507245	10.408119658119658
tRNA-Ala-GGC-1-1	28	483	457	0.03282275711159737	0.01312910284463895	0.936542669584245	0.0175054704595186	0.0	0.06345733041575492	0.0175054704595186	0.053830227743271224	0.13043478260869565	9.14223194748359
tRNA-Ala-GGC-1-1	29	483	451	0.019955654101995565	0.015521064301552107	0.004434589800443459	0.9600886917960089	0.0	0.03991130820399113	0.004434589800443459	0.06625258799171843	0.10766045548654245	8.84478935698448
tRNA-Ala-GGC-1-1	30	483	413	0.06295399515738499	0.9152542372881356	0.007263922518159807	0.014527845036319613	0.0	0.0847457627118644	0.009685230024213076	0.14492753623188406	0.22567287784679088	9.162227602905569
tRNA-Ala-GGC-1-1	31	483	354	0.7344632768361582	0.00847457627118644	0.211864406779661	0.04519774011299435	0.0	0.2655367231638418	0.05649717514124294	0.2670807453416149	0.5031055900621118	10.248587570621469
tRNA-Ala-GGC-1-1	32	483	412	0.02912621359223301	0.7742718446601942	0.055825242718446605	0.1407766990291262	0.0	0.22572815533980584	0.03155339805825243	0.14699792960662525	0.36645962732919257	10.567961165048544
tRNA-Ala-GGC-1-1	33	483	422	0.9075829383886256	0.037914691943127965	0.037914691943127965	0.016587677725118485	0.0	0.0924170616113744	0.035545023696682464	0.12629399585921325	0.23809523809523808	9.028436018957345
tRNA-Ala-GGC-1-1	34	483	460	0.02608695652173913	0.03695652173913044	0.9043478260869565	0.03260869565217391	0.0	0.09565217391304348	0.002173913043478261	0.047619047619047616	0.14078674948240166	7.491304347826087
tRNA-Ala-GGC-1-1	35	483	449	0.017817371937639197	0.0467706013363029	0.028953229398663696	0.9064587973273942	0.0	0.0935412026726058	0.0400890868596882	0.07039337474120083	0.19461697722567287	7.701559020044543
tRNA-Ala-GGC-1-1	36	483	466	0.0407725321888412	0.9313304721030042	0.006437768240343348	0.02145922746781116	0.0	0.06866952789699571	0.11802575107296137	0.035196687370600416	0.2153209109730849	9.948497854077253
tRNA-Ala-GGC-1-1	37	483	452	0.022123893805309734	0.0752212389380531	0.008849557522123894	0.8938053097345132	0.0	0.10619469026548672	0.01991150442477876	0.06418219461697723	0.18219461697722567	11.09070796460177
tRNA-Ala-GGC-1-1	38	483	459	0.8583877995642701	0.06753812636165578	0.06971677559912855	0.004357298474945534	0.0	0.14161220043572983	0.032679738562091505	0.049689440993788817	0.2153209109730849	9.769063180827887
tRNA-Ala-GGC-1-1	39	483	464	0.0603448275862069	0.021551724137931036	0.9116379310344828	0.00646551724137931	0.0	0.08836206896551724	0.00646551724137931	0.039337474120082816	0.13043478260869565	9.950431034482758
tRNA-Ala-GGC-1-1	40	483	466	0.02575107296137339	0.07939914163090128	0.015021459227467811	0.8798283261802575	0.0	0.12017167381974249	0.008583690987124463	0.035196687370600416	0.15942028985507245	10.255364806866952
tRNA-Ala-GGC-1-1	41	483	464	0.021551724137931036	0.9612068965517241	0.004310344827586207	0.01293103448275862	0.0	0.03879310344827586	0.01939655172413793	0.039337474120082816	0.09523809523809523	9.08405172413793
tRNA-Ala-GGC-1-1	42	483	432	0.04861111111111111	0.06481481481481481	0.8541666666666666	0.032407407407407406	0.0	0.14583333333333334	0.19444444444444445	0.10559006211180125	0.40993788819875776	12.38425925925926
tRNA-Ala-GGC-1-1	43	483	451	0.050997782705099776	0.024390243902439025	0.9135254988913526	0.011086474501108648	0.0	0.08647450110864745	0.011086474501108648	0.06625258799171843	0.15734989648033126	14.028824833702883
tRNA-Ala-GGC-1-1	44	483	463	0.06695464362850972	0.02591792656587473	0.8812095032397408	0.02591792656587473	0.0	0.11879049676025918	0.012958963282937365	0.041407867494824016	0.16770186335403728	14.336933045356371
tRNA-Ala-GGC-1-1	45	483	443	0.9571106094808126	0.01580135440180587	0.011286681715575621	0.01580135440180587	0.0	0.04288939051918736	0.01805869074492099	0.08281573498964803	0.13871635610766045	16.388261851015802
tRNA-Ala-GGC-1-1	46	483	464	0.00646551724137931	0.01293103448275862	0.9525862068965517	0.028017241379310345	0.0	0.04741379310344827	0.021551724137931036	0.039337474120082816	0.10559006211180125	12.698275862068966
tRNA-Ala-GGC-1-1	47	483	450	0.9355555555555556	0.035555555555555556	0.011111111111111112	0.017777777777777778	0.0	0.06444444444444444	0.017777777777777778	0.06832298136645963	0.14492753623188406	11.584444444444445
tRNA-Ala-GGC-1-1	48	483	450	0.035555555555555556	0.03777777777777778	0.9088888888888889	0.017777777777777778	0.0	0.09111111111111111	0.022222222222222223	0.06832298136645963	0.17391304347826086	10.282222222222222
tRNA-Ala-GGC-1-1	49	483	448	0.05803571428571429	0.10044642857142858	0.006696428571428571	0.8348214285714286	0.0	0.16517857142857142	0.011160714285714286	0.07246376811594203	0.2360248447204969	7.921875
tRNA-Ala-GGC-1-1	50	483	447	0.053691275167785234	0.0738255033557047	0.8501118568232662	0.02237136465324385	0.0	0.14988814317673377	0.06935123042505593	0.07453416149068323	0.2774327122153209	6.718120805369128
tRNA-Ala-GGC-1-1	51	483	459	0.037037037037037035	0.09803921568627451	0.008714596949891068	0.8562091503267973	0.0	0.1437908496732026	0.015250544662309368	0.049689440993788817	0.20082815734989648	6.660130718954249
tRNA-Ala-GGC-1-1	52	483	397	0.022670025188916875	0.8614609571788413	0.0025188916876574307	0.11335012594458438	0.0	0.1385390428211587	0.14609571788413098	0.17805383022774326	0.41200828157349895	6.81360201511335
tRNA-Ala-GGC-1-1	53	483	457	0.024070021881838075	0.8840262582056893	0.04814004376367615	0.0437636761487965	0.0	0.11597374179431072	0.09190371991247265	0.053830227743271224	0.2505175983436853	8.140043763676148
tRNA-Ala-GGC-1-1	54	483	449	0.017817371937639197	0.024498886414253896	0.933184855233853	0.024498886414253896	0.0	0.066815144766147	0.013363028953229399	0.07039337474120083	0.14492753623188406	8.111358574610245
tRNA-Ala-GGC-1-1	55	483	456	0.017543859649122806	0.013157894736842105	0.017543859649122806	0.9517543859649122	0.0	0.04824561403508772	0.07456140350877193	0.055900621118012424	0.17184265010351968	8.695175438596491
tRNA-Ala-GGC-1-1	56	483	410	0.7658536585365854	0.13902439024390245	0.014634146341463415	0.08048780487804878	0.0	0.23414634146341465	0.02926829268292683	0.15113871635610765	0.3747412008281574	9.480487804878049
tRNA-Ala-GGC-1-1	57	483	432	0.013888888888888888	0.8773148148148148	0.013888888888888888	0.09490740740740741	0.0	0.12268518518518519	0.034722222222222224	0.10559006211180125	0.2463768115942029	8.73611111111111
tRNA-Ala-GGC-1-1	58	483	414	0.03864734299516908	0.04830917874396135	0.8719806763285024	0.04106280193236715	0.0	0.1280193236714976	0.014492753623188406	0.14285714285714285	0.2650103519668737	8.533816425120772
tRNA-Ala-GGC-1-1	59	483	451	0.017738359201773836	0.028824833702882482	0.88470066518847	0.06873614190687362	0.0	0.11529933481152993	0.022172949002217297	0.06625258799171843	0.19461697722567287	8.19290465631929
tRNA-Ala-GGC-1-1	60	483	438	0.02054794520547945	0.02054794520547945	0.0136986301369863	0.9452054794520548	0.0	0.0547945205479452	0.0182648401826484	0.09316770186335403	0.15942028985507245	8.134703196347031
tRNA-Ala-GGC-1-1	61	483	387	0.7596899224806202	0.06459948320413436	0.023255813953488372	0.1524547803617571	0.0	0.24031007751937986	0.007751937984496124	0.19875776397515527	0.39751552795031053	6.529715762273902
tRNA-Ala-GGC-1-1	62	483	428	0.037383177570093455	0.897196261682243	0.02570093457943925	0.0397196261682243	0.0	0.102803738317757	0.02570093457943925	0.11387163561076605	0.2277432712215321	5.908878504672897
tRNA-Ala-GGC-1-1	63	483	406	0.012315270935960592	0.012315270935960592	0.9384236453201971	0.03694581280788178	0.0	0.06157635467980296	0.009852216748768473	0.15942028985507245	0.2194616977225673	5.687192118226601
tRNA-Ala-GGC-1-1	64	483	411	0.012165450121654502	0.021897810218978103	0.0267639902676399	0.9391727493917275	0.0	0.06082725060827251	0.031630170316301706	0.14906832298136646	0.2277432712215321	4.851581508515815
tRNA-Ala-GGC-1-1	65	483	383	0.6710182767624021	0.1462140992167102	0.03655352480417755	0.1462140992167102	0.0	0.3289817232375979	0.04699738903394256	0.2070393374741201	0.505175983436853	4.349869451697128
tRNA-Ala-GGC-1-1	66	483	388	0.6855670103092784	0.13917525773195877	0.11855670103092783	0.05670103092783505	0.0	0.31443298969072164	0.005154639175257732	0.19668737060041408	0.453416149068323	4.381443298969073
tRNA-Ala-GGC-1-1	67	483	385	0.02077922077922078	0.03636363636363636	0.8623376623376623	0.08051948051948052	0.0	0.13766233766233765	0.033766233766233764	0.2028985507246377	0.33954451345755693	4.080519480519481
tRNA-Ala-GGC-1-1	68	483	365	0.7424657534246575	0.136986301369863	0.06301369863013699	0.057534246575342465	0.0	0.25753424657534246	0.04657534246575343	0.2443064182194617	0.474120082815735	4.208219178082191
tRNA-Ala-GGC-1-1	69	483	412	0.04611650485436893	0.2815533980582524	0.6043689320388349	0.06796116504854369	0.0	0.39563106796116504	0.0048543689320388345	0.14699792960662525	0.4886128364389234	4.162621359223301
tRNA-Ala-GGC-1-1	70	483	457	0.0700218818380744	0.18599562363238512	0.5032822757111597	0.24070021881838075	0.0	0.49671772428884026	0.087527352297593	0.053830227743271224	0.6066252587991718	4.260393873085339
tRNA-Ala-GGC-1-1	71	483	437	0.15102974828375287	0.6430205949656751	0.02288329519450801	0.18306636155606407	0.0	0.35697940503432496	0.016018306636155607	0.09523809523809523	0.432712215320911	4.990846681922196
tRNA-Ala-GGC-1-1	72	483	434	0.016129032258064516	0.08294930875576037	0.03917050691244239	0.8617511520737328	0.0	0.1382488479262673	0.03917050691244239	0.10144927536231885	0.2608695652173913	6.394009216589862
tRNA-Ala-GGC-1-1	73	483	428	0.7079439252336449	0.1261682242990654	0.1191588785046729	0.04672897196261682	0.0	0.29205607476635514	0.0794392523364486	0.11387163561076605	0.44306418219461696	7.794392523364486
tRNA-Ala-GGC-1-1	74	483	437	0.057208237986270026	0.036613272311212815	0.851258581235698	0.05491990846681922	0.0	0.14874141876430205	0.02288329519450801	0.09523809523809523	0.2505175983436853	8.267734553775744
tRNA-Ala-GGC-1-1	75	483	454	0.030837004405286344	0.1894273127753304	0.02643171806167401	0.7533039647577092	0.0	0.24669603524229075	0.024229074889867842	0.060041407867494824	0.3146997929606625	6.819383259911894
tRNA-Ala-GGC-1-1	76	483	456	0.06359649122807018	0.041666666666666664	0.8399122807017544	0.05482456140350877	0.0	0.1600877192982456	0.04824561403508772	0.055900621118012424	0.2525879917184265	7.1798245614035086
tRNA-Ala-GGC-1-1	77	483	463	0.032397408207343416	0.008639308855291577	0.8941684665226782	0.06479481641468683	0.0	0.10583153347732181	0.012958963282937365	0.041407867494824016	0.15527950310559005	6.7429805615550755
tRNA-Ala-GGC-1-1	78	483	456	0.06140350877192982	0.8070175438596491	0.043859649122807015	0.08771929824561403	0.0	0.19298245614035087	0.02631578947368421	0.055900621118012424	0.2629399585921325	6.734649122807017
tRNA-Ala-GGC-1-1	79	483	457	0.061269146608315096	0.38949671772428884	0.030634573304157548	0.5185995623632386	0.0	0.6105032822757112	0.05908096280087528	0.053830227743271224	0.6873706004140787	7.207877461706784
tRNA-Ala-GGC-1-1	80	483	449	0.022271714922048998	0.0645879732739421	0.017817371937639197	0.8953229398663697	0.0	0.10467706013363029	0.004454342984409799	0.07039337474120083	0.17184265010351968	9.329621380846325
tRNA-Ala-GGC-1-1	81	483	465	0.06666666666666667	0.047311827956989246	0.8473118279569892	0.03870967741935484	0.0	0.15268817204301074	0.04946236559139785	0.037267080745341616	0.2318840579710145	10.941935483870967
tRNA-Ala-GGC-1-1	82	483	459	0.8627450980392157	0.0392156862745098	0.06318082788671024	0.034858387799564274	0.0	0.13725490196078433	0.008714596949891068	0.049689440993788817	0.18840579710144928	10.230936819172113
tRNA-Ala-GGC-1-1	83	483	467	0.019271948608137045	0.9229122055674518	0.029978586723768737	0.027837259100642397	0.0	0.07708779443254818	0.027837259100642397	0.033126293995859216	0.13457556935817805	8.025695931477516
tRNA-Ala-GGC-1-1	84	483	440	0.013636363636363636	0.11136363636363636	0.01818181818181818	0.8568181818181818	0.0	0.1431818181818182	0.029545454545454545	0.08902691511387163	0.2463768115942029	7.747727272727273
tRNA-Ala-GGC-1-1	85	483	474	0.008438818565400843	0.02531645569620253	0.006329113924050633	0.959915611814346	0.0	0.04008438818565401	0.02109704641350211	0.018633540372670808	0.07867494824016563	7.181434599156118
tRNA-Ala-GGC-1-1	86	483	455	0.01978021978021978	0.054945054945054944	0.026373626373626374	0.8989010989010989	0.0	0.1010989010989011	0.035164835164835165	0.057971014492753624	0.18633540372670807	6.5978021978021975
tRNA-Ala-GGC-1-1	87	483	435	0.02528735632183908	0.07126436781609195	0.8896551724137931	0.013793103448275862	0.0	0.1103448275862069	0.04367816091954023	0.09937888198757763	0.23809523809523808	6.025287356321839
tRNA-Ala-GGC-1-1	88	483	399	0.017543859649122806	0.15288220551378445	0.020050125313283207	0.8095238095238095	0.0	0.19047619047619047	0.17293233082706766	0.17391304347826086	0.474120082815735	6.518796992481203
tRNA-Ala-GGC-1-1	89	483	429	0.08158508158508158	0.8158508158508159	0.023310023310023312	0.07925407925407925	0.0	0.18414918414918416	0.046620046620046623	0.11180124223602485	0.3167701863354037	7.473193473193473
tRNA-Ala-GGC-1-1	90	483	445	0.011235955056179775	0.7573033707865169	0.02247191011235955	0.20898876404494382	0.0	0.24269662921348314	0.0696629213483146	0.07867494824016563	0.36645962732919257	8.919101123595505
tRNA-Ala-GGC-1-1	91	483	420	0.8071428571428572	0.07380952380952381	0.05	0.06904761904761905	0.0	0.19285714285714287	0.023809523809523808	0.13043478260869565	0.3188405797101449	10.44047619047619
tRNA-Ala-GGC-1-1	92	483	431	0.04176334106728538	0.04176334106728538	0.8816705336426914	0.03480278422273782	0.0	0.11832946635730858	0.025522041763341066	0.10766045548654245	0.2360248447204969	10.53828306264501
tRNA-Ala-GGC-1-1	93	483	408	0.03676470588235294	0.0392156862745098	0.024509803921568627	0.8995098039215687	0.0	0.10049019607843138	0.022058823529411766	0.15527950310559005	0.2587991718426501	9.308823529411764
tRNA-Ala-GGC-1-1	94	483	423	0.04018912529550828	0.933806146572104	0.016548463356973995	0.009456264775413711	0.0	0.06619385342789598	0.004728132387706856	0.12422360248447205	0.18633540372670807	9.304964539007091
tRNA-Ala-GGC-1-1	95	483	362	0.04419889502762431	0.022099447513812154	0.1132596685082873	0.8204419889502762	0.0	0.17955801104972377	0.04143646408839779	0.2505175983436853	0.4161490683229814	9.685082872928177
tRNA-Ala-GGC-1-1	96	483	391	0.02557544757033248	0.04092071611253197	0.03324808184143223	0.9002557544757033	0.0	0.09974424552429667	0.017902813299232736	0.19047619047619047	0.2857142857142857	9.782608695652174
tRNA-Ala-GGC-1-1	97	483	383	0.7989556135770235	0.1514360313315927	0.02610966057441253	0.02349869451697128	0.0	0.2010443864229765	0.007832898172323759	0.2070393374741201	0.37267080745341613	10.66579634464752
tRNA-Ala-GGC-1-1	98	483	435	0.0022988505747126436	0.059770114942528735	0.013793103448275862	0.9241379310344827	0.0	0.07586206896551724	0.0367816091954023	0.09937888198757763	0.20082815734989648	13.395402298850575
tRNA-Ala-GGC-1-1	99	483	469	0.023454157782515993	0.019189765458422176	0.0042643923240938165	0.9530916844349681	0.0	0.046908315565031986	0.0042643923240938165	0.028985507246376812	0.07867494824016563	14.84861407249467
tRNA-Ala-GGC-1-1	100	483	472	0.9766949152542372	0.01059322033898305	0.006355932203389831	0.006355932203389831	0.0	0.023305084745762712	0.01059322033898305	0.022774327122153208	0.055900621118012424	16.449152542372882
tRNA-Ala-GGC-1-1	101	481	463	0.004319654427645789	0.004319654427645789	0.9892008639308856	0.0021598272138228943	0.0	0.01079913606911447	0.0064794816414686825	0.037422037422037424	0.05405405405405406	11.166306695464362
tRNA-Ala-GGC-1-1	102	477	469	0.0021321961620469083	0.008528784648187633	0.9701492537313433	0.019189765458422176	0.0	0.029850746268656716	0.0	0.016771488469601678	0.04612159329140461	6.479744136460554
tRNA-Ala-GGC-1-1	103	473	419	0.007159904534606206	0.00954653937947494	0.002386634844868735	0.9809069212410502	0.0	0.01909307875894988	0.0	0.11416490486257928	0.13107822410147993	5.615751789976134
tRNA-Ala-GGC-1-1	104	469	374	0.013368983957219251	0.9652406417112299	0.0053475935828877	0.016042780748663103	0.0	0.034759358288770054	0.06951871657754011	0.2025586353944563	0.2857142857142857	6.165775401069519
tRNA-Ala-GGC-1-1	105	458	310	0.06774193548387097	0.8741935483870967	0.016129032258064516	0.041935483870967745	0.0	0.12580645161290321	0.041935483870967745	0.3231441048034934	0.4366812227074236	5.290322580645161
tRNA-Ala-GGC-1-1	106	452	308	0.05194805194805195	0.09740259740259741	0.022727272727272728	0.827922077922078	0.0	0.17207792207792208	0.022727272727272728	0.3185840707964602	0.45132743362831856	5.224025974025974
tRNA-Ala-GGC-1-1	107	452	377	0.07161803713527852	0.8647214854111406	0.01856763925729443	0.04509283819628647	0.0	0.13527851458885942	0.026525198938992044	0.16592920353982302	0.3008849557522124	6.1485411140583555
tRNA-Ala-GGC-1-1	108	446	393	0.05597964376590331	0.8295165394402035	0.035623409669211195	0.07888040712468193	0.0	0.17048346055979643	0.027989821882951654	0.11883408071748879	0.2937219730941704	5.872773536895674
tRNA-Ala-GGC-1-1	109	432	381	0.12073490813648294	0.06036745406824147	0.047244094488188976	0.7716535433070866	0.0	0.2283464566929134	0.01837270341207349	0.11805555555555555	0.33564814814814814	6.2047244094488185
tRNA-Ala-GGC-1-1	110	428	375	0.10933333333333334	0.824	0.005333333333333333	0.06133333333333333	0.0	0.176	0.050666666666666665	0.12383177570093458	0.32242990654205606	7.485333333333333
tRNA-Ala-GGC-1-1	111	420	402	0.06467661691542288	0.8930348258706468	0.012437810945273632	0.029850746268656716	0.0	0.10696517412935323	0.014925373134328358	0.04285714285714286	0.1595238095238095	5.888059701492537
tRNA-Ala-GGC-1-1	112	415	378	0.082010582010582	0.026455026455026454	0.843915343915344	0.047619047619047616	0.0	0.15608465608465608	0.005291005291005291	0.0891566265060241	0.236144578313253	4.76984126984127
tRNA-Ala-GGC-1-1	113	409	321	0.10903426791277258	0.040498442367601244	0.009345794392523364	0.8411214953271028	0.0	0.1588785046728972	0.01557632398753894	0.21515892420537897	0.35207823960880197	4.566978193146418
tRNA-Ala-GGC-1-1	114	406	338	0.08875739644970414	0.8431952662721893	0.01775147928994083	0.05029585798816568	0.0	0.15680473372781065	0.029585798816568046	0.16748768472906403	0.3226600985221675	4.715976331360947
tRNA-Ala-GGC-1-1	115	403	322	0.059006211180124224	0.2204968944099379	0.049689440993788817	0.6708074534161491	0.0	0.32919254658385094	0.021739130434782608	0.20099255583126552	0.4813895781637717	4.782608695652174
tRNA-Ala-GGC-1-1	116	396	360	0.10555555555555556	0.8166666666666667	0.022222222222222223	0.05555555555555555	0.0	0.18333333333333332	0.005555555555555556	0.09090909090909091	0.26262626262626265	5.888888888888889
tRNA-Ala-GGC-1-1	117	394	368	0.13858695652173914	0.7119565217391305	0.12228260869565218	0.02717391304347826	0.0	0.28804347826086957	0.016304347826086956	0.06598984771573604	0.350253807106599	7.146739130434782
tRNA-Ala-GGC-1-1	118	393	334	0.8263473053892215	0.059880239520958084	0.08383233532934131	0.029940119760479042	0.0	0.17365269461077845	0.029940119760479042	0.15012722646310434	0.3231552162849873	9.544910179640718
tRNA-Ala-GGC-1-1	119	391	336	0.05357142857142857	0.05952380952380952	0.8839285714285714	0.002976190476190476	0.0	0.11607142857142858	0.005952380952380952	0.14066496163682865	0.24552429667519182	12.592261904761905
tRNA-Ala-GGC-1-1	120	389	378	0.06878306878306878	0.0026455026455026454	0.917989417989418	0.010582010582010581	0.0	0.082010582010582	0.007936507936507936	0.028277634961439587	0.11568123393316196	16.558201058201057
tRNA-Ala-GGC-1-1	121	389	389	0.9691516709511568	0.005141388174807198	0.02056555269922879	0.005141388174807198	0.0	0.030848329048843187	0.0	0.0	0.030848329048843187	16.601542416452443
tRNA-Ala-GGC-1-1	122	387	387	0.9896640826873385	0.002583979328165375	0.00516795865633075	0.002583979328165375	0.0	0.0103359173126615	0.0	0.0	0.0103359173126615	15.643410852713178
tRNA-Ala-GGC-1-1	123	383	383	0.9973890339425587	0.0	0.0026109660574412533	0.0	0.0	0.0026109660574412533	0.005221932114882507	0.0	0.007832898172323759	13.953002610966058
tRNA-Ala-GGC-1-1	124	378	378	0.9973544973544973	0.0	0.0026455026455026454	0.0	0.0	0.0026455026455026454	0.0	0.0	0.0026455026455026454	11.851851851851851
tRNA-Ala-GGC-1-1	125	333	333	0.987987987987988	0.009009009009009009	0.003003003003003003	0.0	0.0	0.012012012012012012	0.0	0.0	0.012012012012012012	10.27027027027027
tRNA-Ala-GGC-1-1	126	308	308	0.9935064935064936	0.003246753246753247	0.003246753246753247	0.0	0.0	0.006493506493506494	0.0	0.0	0.006493506493506494	8.36038961038961
tRNA-Ala-GGC-1-1	127	292	292	0.9931506849315068	0.003424657534246575	0.0	0.003424657534246575	0.0	0.00684931506849315	0.0	0.0	0.00684931506849315	7.113013698630137
tRNA-Ala-GGC-1-1	128	257	257	0.9961089494163424	0.0038910505836575876	0.0	0.0	0.0	0.0038910505836575876	0.0	0.0	0.0038910505836575876	6.116731517509727
tRNA-Ala-GGC-1-1	129	199	199	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.326633165829146
tRNA-Ala-GGC-1-1	130	128	128	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.109375
tRNA-Ala-GGC-1-2	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA-Ala-GGC-1-2	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA-Ala-GGC-1-2	3	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA-Ala-GGC-1-2	4	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA-Ala-GGC-1-2	5	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA-Ala-GGC-1-2	6	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA-Ala-GGC-1-2	7	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA-Ala-GGC-1-2	8	1	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
tRNA-Ala-GGC-1-2	9	17	17	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.823529411764706
